as_of_jst,forecast_batch_id,outcome_id,strategy_kind,forecast_direction,expected_close_change_bp,realized_direction,realized_close_change_bp,direction_hit,range_hit,state_proxy_hit,state_correctness_hit,close_error_bp,magnitude_error_bp,ai_regime_label,ai_volatility_label,ai_intervention_risk,ai_event_tags,ai_failure_reason,ai_annotation_confidence,ai_annotation_model_version,ai_annotation_prompt_version,ai_evidence_refs,ai_annotation_status,fallback_regime_label,fallback_volatility_label,regime_label,event_tags,manual_event_tags,auto_event_tags,effective_event_tags,event_tag_source,volatility_label,intervention_risk,failure_reason,annotation_source,annotation_status
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,baseline_prev_day_direction,up,21.971123666038558,up,15.032884434699698,True,,,,6.93823923133886,6.93823923133886,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,baseline_random_walk,flat,0.0,up,15.032884434699698,False,,,,15.032884434699698,15.032884434699698,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,baseline_simple_technical,up,24.26406177252744,up,15.032884434699698,True,,,,9.231177337827743,9.231177337827743,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,ugh_v2_alpha,up,14.500117631131477,up,15.032884434699698,True,True,True,,0.5327668035682205,0.5327668035682205,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,ugh_v2_beta,up,15.726417645826794,up,15.032884434699698,True,True,True,,0.6935332111270966,0.6935332111270966,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,ugh_v2_delta,up,15.195714155295295,up,15.032884434699698,True,True,True,,0.16282972059559775,0.16282972059559775,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-02T08:00:00+09:00,fb_USDJPY_20260602T080000_v1_1ca5fcd522d531cb,oc_USDJPY_20260602T080000_20260603T080000_v1_b9fe812e362ccaf4,ugh_v2_gamma,up,13.29620044240362,up,15.032884434699698,True,True,True,,1.7366839922960775,1.7366839922960775,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,baseline_prev_day_direction,up,15.032884434699698,up,8.756019763588391,True,,,,6.276864671111307,6.276864671111307,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,baseline_random_walk,flat,0.0,up,8.756019763588391,False,,,,8.756019763588391,8.756019763588391,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,baseline_simple_technical,up,22.916602883773287,up,8.756019763588391,True,,,,14.160583120184896,14.160583120184896,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,ugh_v2_alpha,up,13.419861052056737,up,8.756019763588391,True,True,True,,4.663841288468346,4.663841288468346,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,ugh_v2_beta,up,13.412775871539758,up,8.756019763588391,True,True,True,,4.656756107951367,4.656756107951367,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,ugh_v2_delta,up,13.43317599232645,up,8.756019763588391,True,True,True,,4.67715622873806,4.67715622873806,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-03T08:00:00+09:00,fb_USDJPY_20260603T080000_v1_afb263d640fe6f2a,oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,ugh_v2_gamma,up,12.291579819443033,up,8.756019763588391,True,True,True,,3.535560055854642,3.535560055854642,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,baseline_prev_day_direction,up,8.756019763588391,down,-1.2497656689377137,False,,,,10.005785432526105,7.506254094650677,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,baseline_random_walk,flat,0.0,down,-1.2497656689377137,False,,,,1.2497656689377137,1.2497656689377137,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,baseline_simple_technical,up,18.698379546601043,down,-1.2497656689377137,False,,,,19.948145215538755,17.44861387766333,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,ugh_v2_alpha,up,9.408006384650927,down,-1.2497656689377137,False,True,True,,10.65777205358864,8.158240715713212,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,ugh_v2_beta,up,8.82265150575949,down,-1.2497656689377137,False,True,True,,10.072417174697204,7.572885836821776,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,ugh_v2_delta,up,9.05437390289515,down,-1.2497656689377137,False,True,True,,10.304139571832865,7.8046082339574365,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-04T08:00:00+09:00,fb_USDJPY_20260604T080000_v1_cacad83c37a83f0a,oc_USDJPY_20260604T080000_20260605T080000_v1_7404fcc986b874d3,ugh_v2_gamma,up,8.90580110960679,down,-1.2497656689377137,False,True,True,,10.155566778544504,7.656035440669076,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,baseline_prev_day_direction,down,-1.2497656689377137,up,17.498906318355175,False,,,,18.748671987292887,16.249140649417463,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,baseline_random_walk,flat,0.0,up,17.498906318355175,False,,,,17.498906318355175,17.498906318355175,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,baseline_simple_technical,up,17.066277729011986,up,17.498906318355175,True,,,,0.4326285893431887,0.4326285893431887,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,ugh_v2_alpha,up,6.1976187915576615,up,17.498906318355175,True,True,False,,11.301287526797513,11.301287526797513,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,ugh_v2_beta,up,4.423013953993056,up,17.498906318355175,True,False,False,,13.075892364362119,13.075892364362119,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,ugh_v2_delta,up,5.216882987488037,up,17.498906318355175,True,True,False,,12.282023330867137,12.282023330867137,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-05T08:00:00+09:00,fb_USDJPY_20260605T080000_v1_84d77b9418da934f,oc_USDJPY_20260605T080000_20260608T080000_v1_207cf1de3437804d,ugh_v2_gamma,up,5.8907416122085845,up,17.498906318355175,True,True,False,,11.60816470614659,11.60816470614659,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,baseline_prev_day_direction,up,17.498906318355175,up,1.873360809291941,True,,,,15.625545509063233,15.625545509063233,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,baseline_random_walk,flat,0.0,up,1.873360809291941,False,,,,1.873360809291941,1.873360809291941,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,baseline_simple_technical,up,17.176355940589186,up,1.873360809291941,True,,,,15.302995131297244,15.302995131297244,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,ugh_v2_alpha,up,9.737840323628058,up,1.873360809291941,True,False,False,,7.864479514336117,7.864479514336117,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,ugh_v2_beta,up,10.844934615504068,up,1.873360809291941,True,False,False,,8.971573806212128,8.971573806212128,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,ugh_v2_delta,up,10.30811628112629,up,1.873360809291941,True,False,False,,8.43475547183435,8.43475547183435,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-08T08:00:00+09:00,fb_USDJPY_20260608T080000_v1_701a19d8f7bd18c3,oc_USDJPY_20260608T080000_20260609T080000_v1_af9abe6bba97817c,ugh_v2_gamma,up,9.192693132937887,up,1.873360809291941,True,False,False,,7.319332323645946,7.319332323645946,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,baseline_prev_day_direction,up,1.873360809291941,up,14.988758431177184,True,,,,13.115397621885243,13.115397621885243,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,baseline_random_walk,flat,0.0,up,14.988758431177184,False,,,,14.988758431177184,14.988758431177184,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,baseline_simple_technical,up,14.808229748685951,up,14.988758431177184,True,,,,0.18052868249123222,0.18052868249123222,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,ugh_v2_alpha,up,6.49063976282686,up,14.988758431177184,True,True,False,,8.498118668350322,8.498118668350322,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,ugh_v2_beta,up,5.172146221693991,up,14.988758431177184,True,True,False,,9.816612209483193,9.816612209483193,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,ugh_v2_delta,up,5.755756003098835,up,14.988758431177184,True,True,False,,9.233002428078349,9.233002428078349,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-09T08:00:00+09:00,fb_USDJPY_20260609T080000_v1_c7e4b9ce509e89aa,oc_USDJPY_20260609T080000_20260610T080000_v1_a1604043088c7f32,ugh_v2_gamma,up,6.210308497741829,up,14.988758431177184,True,True,False,,8.778449933435354,8.778449933435354,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,baseline_prev_day_direction,up,14.988758431177184,up,11.849819134339386,True,,,,3.1389392968377976,3.1389392968377976,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,baseline_random_walk,flat,0.0,up,11.849819134339386,False,,,,11.849819134339386,11.849819134339386,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,baseline_simple_technical,up,14.094097832510135,up,11.849819134339386,True,,,,2.244278698170749,2.244278698170749,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,ugh_v2_alpha,up,7.6244546105581446,up,11.849819134339386,True,True,False,,4.225364523781241,4.225364523781241,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,ugh_v2_beta,up,8.731375910132417,up,11.849819134339386,True,True,False,,3.1184432242069686,3.1184432242069686,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,ugh_v2_delta,up,8.205839511584836,up,11.849819134339386,True,True,False,,3.64397962275455,3.64397962275455,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-10T08:00:00+09:00,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,oc_USDJPY_20260610T080000_20260611T080000_v1_77f70070450d298f,ugh_v2_gamma,up,7.238356014434009,up,11.849819134339386,True,True,False,,4.611463119905377,4.611463119905377,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,baseline_prev_day_direction,up,11.849819134339386,down,-36.13707165109112,False,,,,47.986890785430504,24.287252516751735,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,baseline_random_walk,flat,0.0,down,-36.13707165109112,False,,,,36.13707165109112,36.13707165109112,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,baseline_simple_technical,up,13.861663349795696,down,-36.13707165109112,False,,,,49.99873500088682,22.27540830129542,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,ugh_v2_alpha,up,7.326121647159016,down,-36.13707165109112,False,False,False,,43.46319329825013,28.810950003932103,trending,high,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,direction_miss,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,ugh_v2_beta,up,8.125384280721685,down,-36.13707165109112,False,False,False,,44.2624559318128,28.011687370369437,trending,high,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,direction_miss,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,ugh_v2_delta,up,7.751742655176852,down,-36.13707165109112,False,False,False,,43.888814306267975,28.385328995914268,trending,high,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,direction_miss,ai,confirmed
2026-06-11T08:00:00+09:00,fb_USDJPY_20260611T080000_v1_deee92cef0e158c8,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,ugh_v2_gamma,up,6.862790219597899,down,-36.13707165109112,False,False,False,,42.99986187068902,29.274281431493222,trending,high,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,direction_miss,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,baseline_prev_day_direction,down,-36.13707165109112,up,18.13406703351804,False,,,,54.271138684609156,18.00300461757308,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,baseline_random_walk,flat,0.0,up,18.13406703351804,False,,,,18.13406703351804,18.13406703351804,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,baseline_simple_technical,up,14.021174855432108,up,18.13406703351804,True,,,,4.112892178085932,4.112892178085932,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,ugh_v2_alpha,flat,0.0,up,18.13406703351804,False,False,False,,18.13406703351804,18.13406703351804,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,ugh_v2_beta,flat,0.0,up,18.13406703351804,False,False,False,,18.13406703351804,18.13406703351804,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,ugh_v2_delta,flat,0.0,up,18.13406703351804,False,False,False,,18.13406703351804,18.13406703351804,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-12T08:00:00+09:00,fb_USDJPY_20260612T080000_v1_81ad0a2142ed88e7,oc_USDJPY_20260612T080000_20260615T080000_v1_87a7d9357fee57af,ugh_v2_gamma,flat,0.0,up,18.13406703351804,False,False,False,,18.13406703351804,18.13406703351804,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,baseline_prev_day_direction,up,18.13406703351804,up,6.241418050180646,True,,,,11.892648983337395,11.892648983337395,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,baseline_random_walk,flat,0.0,up,6.241418050180646,False,,,,6.241418050180646,6.241418050180646,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,baseline_simple_technical,up,13.664933018929247,up,6.241418050180646,True,,,,7.423514968748601,7.423514968748601,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,ugh_v2_alpha,up,6.194052666098202,up,6.241418050180646,True,True,True,,0.04736538408244417,0.04736538408244417,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,ugh_v2_beta,up,7.635252715848983,up,6.241418050180646,True,True,True,,1.3938346656683374,1.3938346656683374,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,ugh_v2_delta,up,6.9716569731077485,up,6.241418050180646,True,True,True,,0.7302389229271027,0.7302389229271027,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
